Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"LC","Land Cover","005","South America","5007","Area from MODIS","6980","Permanent snow and glaciers","2021","2021","1000 ha","1763.08","E","Estimated value"
"LC","Land Cover","005","South America","5007","Area from MODIS","6981","Inland water bodies","2001","2001","1000 ha","16676.08","E","Estimated value"
"LC","Land Cover","005","South America","5007","Area from MODIS","6981","Inland water bodies","2006","2006","1000 ha","16984.65","E","Estimated value"
"LC","Land Cover","005","South America","5007","Area from MODIS","6981","Inland water bodies","2011","2011","1000 ha","16806.98","E","Estimated value"
"LC","Land Cover","005","South America","5007","Area from MODIS","6981","Inland water bodies","2016","2016","1000 ha","16546.34","E","Estimated value"
"LC","Land Cover","005","South America","5007","Area from MODIS","6981","Inland water bodies","2021","2021","1000 ha","16584.22","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2001","2001","1000 ha","31996.73","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2006","2006","1000 ha","32830.82","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2011","2011","1000 ha","33615.41","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2016","2016","1000 ha","34518.42","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2021","2021","1000 ha","35403.13","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6971","Herbaceous crops","2001","2001","1000 ha","478506.84","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6971","Herbaceous crops","2006","2006","1000 ha","498532.9","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6971","Herbaceous crops","2011","2011","1000 ha","496484.4","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6971","Herbaceous crops","2016","2016","1000 ha","502079.61","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6971","Herbaceous crops","2021","2021","1000 ha","495125.86","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6983","Grassland","2001","2001","1000 ha","819787.45","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6983","Grassland","2006","2006","1000 ha","851375.15","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6983","Grassland","2011","2011","1000 ha","847260.8","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6983","Grassland","2016","2016","1000 ha","838379.11","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6983","Grassland","2021","2021","1000 ha","835636.5","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6974","Tree-covered areas","2001","2001","1000 ha","742975.69","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6974","Tree-covered areas","2006","2006","1000 ha","750741.38","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6974","Tree-covered areas","2011","2011","1000 ha","758643.52","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6974","Tree-covered areas","2016","2016","1000 ha","764040.7","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6974","Tree-covered areas","2021","2021","1000 ha","767382.68","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6975","Mangroves","2001","2001","1000 ha","15821.86","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6975","Mangroves","2006","2006","1000 ha","9232.03","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6975","Mangroves","2011","2011","1000 ha","9720.45","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6975","Mangroves","2016","2016","1000 ha","8542.01","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6975","Mangroves","2021","2021","1000 ha","8835.64","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6976","Shrub-covered areas","2001","2001","1000 ha","81176.8","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6976","Shrub-covered areas","2006","2006","1000 ha","71915.25","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6976","Shrub-covered areas","2011","2011","1000 ha","70010.66","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6976","Shrub-covered areas","2016","2016","1000 ha","77586.49","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6976","Shrub-covered areas","2021","2021","1000 ha","85809.45","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2001","2001","1000 ha","11565.75","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2006","2006","1000 ha","5850.77","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2011","2011","1000 ha","6084.49","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2016","2016","1000 ha","8142.39","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2021","2021","1000 ha","8324.13","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6979","Terrestrial barren land","2001","2001","1000 ha","872941.7","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6979","Terrestrial barren land","2006","2006","1000 ha","833431.93","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6979","Terrestrial barren land","2011","2011","1000 ha","831745.6","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6979","Terrestrial barren land","2016","2016","1000 ha","820379.41","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6979","Terrestrial barren land","2021","2021","1000 ha","815772.35","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6980","Permanent snow and glaciers","2001","2001","1000 ha","4786.74","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6980","Permanent snow and glaciers","2006","2006","1000 ha","6007.51","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6980","Permanent snow and glaciers","2011","2011","1000 ha","6296.56","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6980","Permanent snow and glaciers","2016","2016","1000 ha","5895.29","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6980","Permanent snow and glaciers","2021","2021","1000 ha","6306.25","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6981","Inland water bodies","2001","2001","1000 ha","62871.02","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6981","Inland water bodies","2006","2006","1000 ha","63335.46","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6981","Inland water bodies","2011","2011","1000 ha","63222.04","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6981","Inland water bodies","2016","2016","1000 ha","63408.44","E","Estimated value"
"LC","Land Cover","142","Asia","5007","Area from MODIS","6981","Inland water bodies","2021","2021","1000 ha","63888.08","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2001","2001","1000 ha","16925.83","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2006","2006","1000 ha","17087.35","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2011","2011","1000 ha","17145.14","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2016","2016","1000 ha","17183.77","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2021","2021","1000 ha","17265.93","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6971","Herbaceous crops","2001","2001","1000 ha","290726.52","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6971","Herbaceous crops","2006","2006","1000 ha","298013.23","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6971","Herbaceous crops","2011","2011","1000 ha","293961.85","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6971","Herbaceous crops","2016","2016","1000 ha","292220.8","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6971","Herbaceous crops","2021","2021","1000 ha","287053.12","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6983","Grassland","2001","2001","1000 ha","279809.13","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6983","Grassland","2006","2006","1000 ha","295884.44","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6983","Grassland","2011","2011","1000 ha","300264.97","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6983","Grassland","2016","2016","1000 ha","303011.32","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6983","Grassland","2021","2021","1000 ha","308028.72","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6974","Tree-covered areas","2001","2001","1000 ha","1180020.72","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6974","Tree-covered areas","2006","2006","1000 ha","1188730.03","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6974","Tree-covered areas","2011","2011","1000 ha","1196093.79","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6974","Tree-covered areas","2016","2016","1000 ha","1209573.22","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6974","Tree-covered areas","2021","2021","1000 ha","1209294.55","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6975","Mangroves","2001","2001","1000 ha","0","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6975","Mangroves","2006","2006","1000 ha","0","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6975","Mangroves","2011","2011","1000 ha","0","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6975","Mangroves","2016","2016","1000 ha","0","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6975","Mangroves","2021","2021","1000 ha","0","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6976","Shrub-covered areas","2001","2001","1000 ha","347860.39","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6976","Shrub-covered areas","2006","2006","1000 ha","356539.61","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6976","Shrub-covered areas","2011","2011","1000 ha","355806.2","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6976","Shrub-covered areas","2016","2016","1000 ha","343244.59","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6976","Shrub-covered areas","2021","2021","1000 ha","346197.2","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2001","2001","1000 ha","94174.98","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2006","2006","1000 ha","52857.99","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2011","2011","1000 ha","48991.23","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2016","2016","1000 ha","46700.53","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2021","2021","1000 ha","44060.15","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6979","Terrestrial barren land","2001","2001","1000 ha","23299.14","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6979","Terrestrial barren land","2006","2006","1000 ha","22957.5","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6979","Terrestrial barren land","2011","2011","1000 ha","20877.95","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6979","Terrestrial barren land","2016","2016","1000 ha","21879.61","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6979","Terrestrial barren land","2021","2021","1000 ha","21858.62","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6980","Permanent snow and glaciers","2001","2001","1000 ha","13244.27","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6980","Permanent snow and glaciers","2006","2006","1000 ha","13793.35","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6980","Permanent snow and glaciers","2011","2011","1000 ha","13058.24","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6980","Permanent snow and glaciers","2016","2016","1000 ha","12156.05","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6980","Permanent snow and glaciers","2021","2021","1000 ha","12289.22","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6981","Inland water bodies","2001","2001","1000 ha","50794.98","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6981","Inland water bodies","2006","2006","1000 ha","51001.11","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6981","Inland water bodies","2011","2011","1000 ha","50666.05","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6981","Inland water bodies","2016","2016","1000 ha","50894.93","E","Estimated value"
"LC","Land Cover","150","Europe","5007","Area from MODIS","6981","Inland water bodies","2021","2021","1000 ha","50816.74","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2001","2001","1000 ha","1204.83","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2006","2006","1000 ha","1227.58","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2011","2011","1000 ha","1242.66","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2016","2016","1000 ha","1252.98","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6970","Artificial surfaces (including urban and associated areas)","2021","2021","1000 ha","1269.4","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6971","Herbaceous crops","2001","2001","1000 ha","29886.84","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6971","Herbaceous crops","2006","2006","1000 ha","26593.66","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6971","Herbaceous crops","2011","2011","1000 ha","26505.52","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6971","Herbaceous crops","2016","2016","1000 ha","34374.76","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6971","Herbaceous crops","2021","2021","1000 ha","33172.24","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6983","Grassland","2001","2001","1000 ha","211797.67","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6983","Grassland","2006","2006","1000 ha","198831.15","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6983","Grassland","2011","2011","1000 ha","220234.93","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6983","Grassland","2016","2016","1000 ha","183128.82","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6983","Grassland","2021","2021","1000 ha","191102.28","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6974","Tree-covered areas","2001","2001","1000 ha","153869.59","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6974","Tree-covered areas","2006","2006","1000 ha","148624.18","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6974","Tree-covered areas","2011","2011","1000 ha","157461.17","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6974","Tree-covered areas","2016","2016","1000 ha","163374.72","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6974","Tree-covered areas","2021","2021","1000 ha","148895.88","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6975","Mangroves","2001","2001","1000 ha","4618.55","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6975","Mangroves","2006","2006","1000 ha","2692.91","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6975","Mangroves","2011","2011","1000 ha","2901.01","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6975","Mangroves","2016","2016","1000 ha","2597.27","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6975","Mangroves","2021","2021","1000 ha","2569.55","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6976","Shrub-covered areas","2001","2001","1000 ha","422882.12","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6976","Shrub-covered areas","2006","2006","1000 ha","446903.18","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6976","Shrub-covered areas","2011","2011","1000 ha","424974.39","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6976","Shrub-covered areas","2016","2016","1000 ha","447529.79","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6976","Shrub-covered areas","2021","2021","1000 ha","449790.74","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2001","2001","1000 ha","2127.87","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2006","2006","1000 ha","891.12","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2011","2011","1000 ha","1008.34","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2016","2016","1000 ha","1147.52","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2021","2021","1000 ha","1143.85","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6979","Terrestrial barren land","2001","2001","1000 ha","18823.22","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6979","Terrestrial barren land","2006","2006","1000 ha","19940.63","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6979","Terrestrial barren land","2011","2011","1000 ha","11279.12","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6979","Terrestrial barren land","2016","2016","1000 ha","12220.83","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6979","Terrestrial barren land","2021","2021","1000 ha","17801.95","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6980","Permanent snow and glaciers","2001","2001","1000 ha","131.94","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6980","Permanent snow and glaciers","2006","2006","1000 ha","147.87","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6980","Permanent snow and glaciers","2011","2011","1000 ha","155.43","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6980","Permanent snow and glaciers","2016","2016","1000 ha","118.69","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6980","Permanent snow and glaciers","2021","2021","1000 ha","88.65","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6981","Inland water bodies","2001","2001","1000 ha","3547.31","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6981","Inland water bodies","2006","2006","1000 ha","3064.09","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6981","Inland water bodies","2011","2011","1000 ha","3175.42","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6981","Inland water bodies","2016","2016","1000 ha","3161.62","E","Estimated value"
"LC","Land Cover","009","Oceania","5007","Area from MODIS","6981","Inland water bodies","2021","2021","1000 ha","3071.87","E","Estimated value"
